Energy,NA,Carbon,Aluminum,Copper,Tin,Tungsten,Lead
0.572058419,377,-17,-19,-3,-4,-14,-17
0.572517535,389,2,2,-5,-14,-10,2
0.572976651,430,25,31,12,31,22,22
0.573435767,404,38,33,26,16,24,19
0.573894883,365,2,-5,-1,-12,-1,-5
0.574353998,409,-1,3,9,3,12,-5
0.574813114,403,6,8,1,7,-4,-3
0.57527223,379,-14,-7,-24,-16,-16,-21
0.575731346,429,10,12,5,12,35,15
0.576190462,417,5,3,0,-5,1,3
0.576649578,405,8,7,9,7,18,6
0.577108694,412,17,9,15,9,17,3
0.57756781,397,-3,-18,-11,-1,-15,-8
0.578026926,413,12,-7,-4,10,-4,-5
0.578486042,429,20,20,13,13,18,31
0.578945158,422,1,8,7,5,3,4
0.579404273,399,14,-1,13,18,1,2
0.579863389,412,18,6,1,6,12,-7
0.580322505,394,13,16,3,9,3,10
0.580781621,440,33,28,31,32,31,25
0.581240737,417,26,21,33,30,18,16
0.581699853,434,6,19,10,9,5,22
0.582158969,412,29,22,15,21,11,31
0.582618085,411,-10,4,12,10,8,15
0.583077201,440,7,0,23,-2,7,3
0.583536317,437,6,27,6,16,20,32
0.583995432,382,-32,-39,-23,-34,-32,-33
0.584454548,466,43,39,24,31,37,34
0.584913664,414,0,4,7,6,8,7
0.58537278,428,31,10,9,13,11,8
0.585831896,402,10,8,6,-7,4,1
0.586291012,396,48,36,26,34,42,39
0.586750128,436,-22,-18,-10,-1,-13,-16
0.587209244,356,12,18,-2,12,5,16
0.58766836,407,2,-5,2,-11,0,-1
0.588127476,390,14,3,11,8,2,15
0.588586592,411,-9,-20,-13,-6,-16,1
0.589045707,426,-7,4,-13,-3,-6,-2
0.589504823,397,1,10,-5,2,8,1
0.589963939,377,-6,-14,-18,-15,2,-16
0.590423055,387,-17,-19,-7,-22,-24,-8
0.590882171,363,-26,-11,-12,-22,-14,-23
0.591341287,370,-5,-11,-11,-17,-9,-9
0.591800403,431,-2,2,5,10,-2,-11
0.592259519,361,9,4,-11,-2,-3,-9
0.592718635,404,9,0,-3,-4,-3,-3
0.593177751,429,26,21,12,17,16,8
0.593636867,401,-18,-11,-29,-22,-20,-18
0.594095982,384,-21,-15,-25,-22,-17,-22
0.594555098,353,-23,-19,-22,-24,-1,-14
0.595014214,387,-24,-14,-17,-11,-26,-20
0.59547333,410,20,25,3,24,22,10
0.595932446,356,10,-7,4,-7,2,-2
0.596391562,353,-22,-27,-20,-22,-30,-21
0.596850678,361,4,-3,4,12,2,2
0.597309794,356,3,5,-11,-1,-2,4
0.59776891,343,8,7,11,21,10,15
0.598228026,388,-1,-2,3,-2,4,5
0.598687141,398,-1,16,18,15,14,6
0.599146257,348,19,10,12,22,4,21
0.599605373,388,17,11,17,9,7,14
0.600064489,405,8,9,9,-2,8,10
0.600523605,437,26,18,37,27,22,36
0.600982721,384,-5,-4,-7,-16,-14,-14
0.601441837,391,-17,-4,-21,-11,-10,-11
0.601900953,397,-10,-7,1,-18,-11,-12
0.602360069,392,1,2,-1,3,5,2
0.602819185,397,15,1,3,14,18,9
0.603278301,422,31,31,20,19,24,26
0.603737416,417,14,31,26,15,20,34
0.604196532,379,-12,-3,-12,-11,-16,-10
0.604655648,400,5,12,-10,2,11,-13
0.605114764,412,-6,3,-8,-16,-20,-3
0.60557388,410,13,3,9,18,2,12
0.606032996,398,21,18,15,13,19,11
0.606492112,415,26,17,25,25,20,30
0.606951228,437,12,5,5,16,8,13
0.607410344,452,20,15,9,8,16,13
0.60786946,417,6,8,0,2,12,-8
0.608328576,397,-16,-19,-26,-17,-23,-14
0.608787691,440,2,18,2,4,9,4
0.609246807,427,20,23,15,15,19,20
0.609705923,428,2,7,3,-2,0,-7
0.610165039,474,14,9,9,18,11,10
0.610624155,476,7,11,1,7,1,-4
0.611083271,515,12,15,22,25,23,10
0.611542387,506,30,39,24,34,23,36
0.612001503,549,5,9,-1,6,17,12
0.612460619,552,22,30,20,27,31,26
0.612919735,569,0,-7,2,0,-3,-3
0.61337885,637,-12,-2,6,4,-11,-3
0.613837966,751,2,-6,-3,1,-2,8
0.614297082,953,4,3,7,4,14,5
0.614756198,1181,0,8,11,10,12,18
0.615215314,1541,-15,-9,-4,-3,-10,-10
0.61567443,1947,-8,9,-15,-9,-6,-12
0.616133546,2300,-47,-52,-47,-41,-48,-34
0.616592662,2758,-23,-25,-33,-29,-32,-24
0.617051778,3032,-49,-55,-49,-51,-43,-44
0.617510894,3184,-51,-47,-50,-52,-47,-38
0.61797001,2977,-65,-63,-60,-69,-72,-49
0.618429125,2844,-53,-48,-44,-58,-58,-56
0.618888241,2756,-52,-61,-63,-55,-56,-61
0.619347357,2623,-30,-28,-19,-8,-24,-24
0.619806473,2504,-34,-34,-27,-41,-26,-31
0.620265589,2363,-11,-4,-18,-12,5,-6
0.620724705,2232,-48,-46,-46,-49,-46,-47
0.621183821,2126,-35,-34,-32,-39,-20,-30
0.621642937,2170,-9,1,-11,10,-6,-2
0.622102053,1793,8,8,-2,1,6,7
0.622561169,1548,8,13,-9,-6,8,3
0.623020284,1227,-13,-17,-21,-14,0,-14
0.6234794,826,-7,-6,-17,-19,-7,-14
0.623938516,516,1,14,23,20,4,11
0.624397632,298,7,17,12,21,27,24
0.624856748,246,4,0,-7,-1,-4,14
0.625315864,180,5,6,15,5,9,17
0.62577498,172,9,7,16,-7,10,17
0.626234096,194,23,18,16,25,28,19
0.626693212,175,17,14,26,15,11,28
0.627152328,149,-7,0,2,-10,4,6
0.627611444,156,-2,-4,1,5,7,-7
0.628070559,183,15,21,21,12,13,27
0.628529675,142,-1,-12,-9,-10,7,5
0.628988791,171,2,11,1,14,9,-3
0.629447907,159,5,6,2,18,9,2
0.629907023,154,22,20,15,22,21,28
0.630366139,181,19,16,6,3,7,11
0.630825255,144,-14,-8,-3,-2,-14,-19
0.631284371,195,30,28,23,34,22,19
0.631743487,151,33,19,21,23,21,22
0.632202603,169,26,31,23,34,25,26
0.632661719,140,9,7,10,3,10,5
0.633120834,159,16,17,25,24,20,14
0.63357995,168,30,13,25,17,15,29
0.634039066,111,-29,-28,-32,-36,-29,-27
0.634498182,140,-22,-18,-15,-18,-9,-13
0.634957298,180,17,17,8,21,16,17
0.635416414,154,2,2,9,6,8,4
0.63587553,172,-1,9,-2,-4,-1,8
0.636334646,136,11,-4,12,13,-14,-1
0.636793762,137,-14,-13,-17,-9,-22,-19
0.637252878,156,13,17,12,14,13,8
0.637711993,173,19,-3,4,8,7,7
0.638171109,175,8,25,10,3,7,20
0.638630225,183,12,10,12,4,20,21
0.639089341,167,20,25,24,27,26,25
0.639548457,171,-6,-13,0,-1,-12,5
0.640007573,166,7,-1,-8,0,6,-4
0.640466689,173,19,18,31,7,11,27
0.640925805,171,5,8,9,13,11,3
0.641384921,161,13,14,16,18,18,9
0.641844037,192,18,13,20,25,20,19
0.642303153,156,13,5,2,3,8,13
0.642762268,146,6,12,11,8,27,10
0.643221384,140,1,-1,-2,3,8,-2
0.6436805,134,-2,-5,-12,-7,-4,-2
0.644139616,160,9,8,4,0,11,3
0.644598732,159,-5,-4,1,4,0,7
0.645057848,141,-2,4,-3,8,-3,-7
0.645516964,163,28,14,18,5,6,9
0.64597608,148,16,14,16,21,14,14
0.646435196,180,33,33,35,23,36,38
0.646894312,158,7,11,6,16,2,3
0.647353428,159,10,-4,15,3,4,11
0.647812543,174,28,22,28,36,36,21
0.648271659,172,5,16,9,19,9,22
0.648730775,133,-23,-25,-19,-33,-26,-23
0.649189891,150,13,3,16,4,4,16
0.649649007,181,19,24,27,28,18,19
0.650108123,163,18,12,13,20,20,21
0.650567239,139,-14,-5,4,2,-8,3
0.651026355,186,13,18,13,26,26,13
0.651485471,155,4,5,21,15,8,1
0.651944587,135,-28,-10,-23,-22,-17,-22
0.652403702,166,13,13,17,4,13,6
0.652862818,149,24,26,28,19,16,17
0.653321934,175,35,23,22,23,18,6
0.65378105,159,2,17,-1,10,2,5
0.654240166,166,27,20,9,17,23,7
0.654699282,156,17,13,7,12,12,4
0.655158398,155,16,20,21,17,18,13
0.655617514,169,-4,10,7,2,-10,5
0.65607663,182,13,17,19,19,27,23
0.656535746,175,22,16,16,14,17,24
0.656994862,119,0,0,-13,-14,-3,-4
0.657453977,161,-6,1,18,0,15,8
0.657913093,152,7,7,5,3,-4,-5
0.658372209,166,-6,-7,-13,-9,-8,-10
0.658831325,169,21,12,22,23,16,18
0.659290441,132,6,7,-12,6,3,11
0.659749557,181,20,7,13,13,3,15
0.660208673,161,15,23,18,18,22,18
0.660667789,179,10,8,11,4,0,3
0.661126905,181,18,9,24,13,21,10
0.661586021,182,8,17,13,15,11,13
0.662045137,172,9,20,19,17,19,16
0.662504252,174,24,28,26,25,36,31
0.662963368,152,-2,1,-7,-3,-2,-5
0.663422484,169,20,15,11,3,18,7
0.6638816,124,-18,-5,-23,-15,-5,-27
0.664340716,186,27,25,24,30,24,20
0.664799832,163,1,5,-8,7,4,5
0.665258948,122,-13,-6,-15,-19,2,-1
0.665718064,155,-4,-5,5,-6,-3,-1
0.66617718,156,-1,11,15,14,10,12
0.666636296,147,5,-9,-6,-11,-5,-4
0.667095411,140,-14,-12,-9,-12,-12,-11
0.667554527,135,-20,-12,-14,-24,-17,-17
0.668013643,90,-57,-43,-49,-55,-55,-46
0.668472759,135,-35,-21,-33,-37,-28,-40
0.668931875,139,-13,-14,-19,-11,-10,-13
0.669390991,142,-31,-34,-29,-44,-42,-35
0.669850107,168,-18,-12,-9,-6,-16,-16
0.670309223,150,-23,-41,-29,-43,-40,-46
0.670768339,216,6,13,4,10,5,3
0.671227455,209,-14,-8,-13,0,-12,-10
0.671686571,213,17,3,16,2,5,-1
0.672145686,203,-14,-16,-8,-23,-12,-17
0.672604802,230,-11,-5,-19,-2,-22,-15
0.673063918,215,-19,-12,-8,-20,-22,-19
0.673523034,198,4,-6,-7,-15,-17,-9
0.67398215,201,-27,-25,-24,-20,-22,-19
0.674441266,211,-20,-35,-20,-22,-12,-20
0.674900382,214,-5,-1,10,2,-1,2
0.675359498,210,18,12,8,9,12,13
0.675818614,228,13,12,4,11,14,-2
0.67627773,218,25,31,17,30,27,21
0.676736846,226,27,9,17,9,29,23
0.677195961,221,7,10,15,10,11,17
0.677655077,174,-19,-24,-12,-4,-20,-15
0.678114193,196,25,24,14,22,26,13
0.678573309,185,21,19,18,19,21,11
0.679032425,203,22,28,25,15,29,22
0.679491541,152,18,15,10,16,22,8
0.679950657,151,2,11,4,5,5,12
0.680409773,147,27,18,18,19,14,29
0.680868889,158,5,7,4,17,8,3
0.681328005,128,3,13,0,0,8,0
0.68178712,127,12,1,3,4,2,0
0.682246236,161,7,14,19,7,19,8
0.682705352,140,-1,0,4,7,-1,-5
0.683164468,136,0,-6,-6,-9,0,-3
0.683623584,147,3,8,7,3,9,13
0.6840827,156,32,14,23,16,16,24
0.684541816,180,29,23,29,32,30,33
0.685000932,181,22,23,13,12,22,12
0.685460048,153,13,-4,21,2,6,5
0.685919164,160,13,9,4,23,15,0
0.68637828,131,-3,-2,4,8,5,-5
0.686837395,176,23,17,19,26,11,14
0.687296511,139,-3,9,-3,4,15,8
0.687755627,149,8,7,20,16,15,26
0.688214743,166,33,21,24,31,27,29
0.688673859,144,22,7,11,17,19,-4
0.689132975,152,19,6,0,15,14,12
0.689592091,122,-20,-10,-5,-14,-13,-17
0.690051207,146,17,12,27,25,8,28
0.690510323,156,4,0,-7,-3,5,-1
0.690969439,137,0,-4,4,4,-1,0
0.691428554,199,26,26,40,27,30,24
0.69188767,119,-1,5,6,5,-8,-7
0.692346786,173,30,32,24,28,27,17
0.692805902,138,12,28,15,16,18,20
0.693265018,152,11,7,8,5,20,-12
0.693724134,173,30,36,21,31,33,25
0.69418325,137,0,-1,7,4,5,6
0.694642366,161,7,7,12,7,11,9
0.695101482,152,27,14,23,17,12,6
0.695560598,162,7,7,6,7,11,8
0.696019714,142,25,26,20,20,16,27
0.696478829,174,16,15,17,9,5,12
0.696937945,173,20,22,24,12,13,13
0.697397061,137,-10,-2,-13,-13,-20,-17
0.697856177,139,10,18,13,16,7,27
0.698315293,156,22,28,12,26,16,22
0.698774409,107,-15,-19,-7,-15,-12,-8
0.699233525,132,-13,-11,-10,-4,-2,5
0.699692641,161,12,12,13,16,6,6
0.700151757,172,4,7,10,2,4,8
0.700610873,163,28,15,19,23,25,31
0.701069989,163,11,13,7,6,17,15
0.701529104,170,14,12,18,15,13,6
0.70198822,166,18,20,19,23,24,17
0.702447336,142,-3,-2,-12,-8,-14,-13
0.702906452,169,19,11,19,19,21,16
0.703365568,149,-6,-5,-2,3,10,-5
0.703824684,164,-6,3,7,19,4,4
0.7042838,176,1,5,4,0,1,5
0.704742916,166,2,7,-1,4,-2,14
0.705202032,171,10,11,9,-5,8,4
0.705661148,174,-5,-9,-13,7,-3,-15
0.706120263,179,15,7,9,4,11,14
0.706579379,165,-1,-10,-3,2,-13,5
0.707038495,192,26,26,25,24,29,19
0.707497611,178,15,9,18,-3,7,16
0.707956727,178,0,-6,-1,-3,-5,-14
0.708415843,175,20,9,10,11,13,7
0.708874959,169,4,-8,-11,-9,-9,-5
0.709334075,224,22,23,15,25,21,28
0.709793191,185,-13,10,-3,-4,-7,0
0.710252307,182,20,16,29,23,21,15
0.710711423,227,18,28,25,23,20,22
0.711170538,198,19,28,16,24,19,15
0.711629654,155,17,10,24,10,7,5
0.71208877,209,17,24,20,15,26,29
0.712547886,188,9,25,16,16,18,0
0.713007002,224,16,15,29,8,12,16
0.713466118,200,12,5,8,12,13,24
0.713925234,190,6,12,5,5,9,19
0.71438435,156,-13,-8,-9,-3,-14,-8
0.714843466,196,29,32,15,21,30,18
0.715302582,138,-9,-1,-10,-8,-1,-3
0.715761698,191,27,15,5,15,16,8
0.716220813,146,6,0,-4,11,-4,7
0.716679929,152,16,6,5,0,-7,2
0.717139045,198,14,18,12,17,18,15
0.717598161,178,4,12,1,9,8,9
0.718057277,176,1,8,-6,1,7,4
0.718516393,155,0,-5,6,-2,1,0
0.718975509,158,6,-7,2,-9,-12,-2
0.719434625,166,4,8,3,1,-3,1
0.719893741,190,28,30,36,24,35,25
0.720352857,169,7,0,-4,-1,3,-1
0.720811972,169,-1,-1,3,5,3,-4
0.721271088,177,1,2,1,10,0,9
0.721730204,145,16,1,-6,5,0,-3
0.72218932,205,26,21,22,29,20,11
0.722648436,169,5,9,2,5,8,-1
0.723107552,212,27,30,27,19,13,27
0.723566668,146,0,-11,-6,1,-4,0
0.724025784,180,10,-2,15,-1,0,11
0.7244849,143,-8,6,-3,-1,0,-5
0.724944016,177,4,-1,-5,0,10,-10
0.725403132,191,6,3,6,12,9,2
0.725862247,175,23,12,18,16,24,15
0.726321363,179,0,-11,-5,-12,-12,0
0.726780479,180,5,0,2,1,-3,-4
0.727239595,193,15,18,11,6,1,24
0.727698711,212,18,9,8,15,20,12
0.728157827,186,16,18,20,18,17,21
0.728616943,152,1,-2,8,8,2,4
0.729076059,179,10,12,16,18,10,17
0.729535175,160,-4,2,0,-1,-4,2
0.729994291,198,29,22,26,28,27,20
0.730453407,156,-6,2,-2,-5,5,-3
0.730912522,166,3,0,-2,-7,-11,-3
0.731371638,169,2,-6,-4,-2,-4,2
0.731830754,184,0,8,6,1,13,12
0.73228987,179,16,11,13,20,18,5
0.732748986,171,-8,0,9,1,5,11
0.733208102,145,0,-14,-8,0,-5,-4
0.733667218,140,0,0,3,3,11,4
0.734126334,155,12,15,8,9,17,17
0.73458545,169,11,4,9,15,16,14
0.735044566,148,-21,-4,-9,-14,-8,-22
0.735503681,164,-8,-6,-9,-3,2,-13
0.735962797,167,7,15,14,-1,16,10
0.736421913,148,7,1,14,2,7,9
0.736881029,156,-13,-6,-6,3,-3,-8
0.737340145,142,-8,2,7,15,3,-2
0.737799261,182,13,7,12,4,2,5
0.738258377,158,11,-4,4,2,-3,5
0.738717493,152,18,18,0,21,21,17
0.739176609,189,20,18,34,24,27,26
0.739635725,175,17,23,23,22,28,14
0.740094841,168,7,16,13,26,6,28
0.740553956,181,15,12,13,11,16,15
0.741013072,180,21,18,31,15,3,23
0.741472188,155,5,-3,8,9,1,10
0.741931304,163,3,7,6,7,1,-1
0.74239042,167,1,8,6,9,11,-3
0.742849536,173,0,-2,9,-6,11,1
0.743308652,176,20,14,7,1,4,19
0.743767768,164,17,13,21,8,20,19
0.744226884,180,12,15,17,22,13,13
0.744686,161,11,17,10,7,14,19
0.745145116,163,3,10,12,21,4,2
0.745604231,159,19,30,19,21,26,22
0.746063347,150,18,18,28,15,24,22
0.746522463,188,8,7,6,25,13,9
0.746981579,193,19,8,7,19,18,13
0.747440695,156,13,7,8,2,6,2
0.747899811,164,14,13,6,2,-1,21
0.748358927,159,-14,-11,-17,-13,-5,-6
0.748818043,172,14,15,18,29,21,12
0.749277159,153,-7,2,-7,-4,-5,-4
0.749736275,205,6,12,18,20,12,15
0.75019539,156,12,12,4,6,10,7
0.750654506,178,13,0,3,18,-2,10
0.751113622,155,12,22,17,22,21,20
0.751572738,195,9,6,10,17,15,22
0.752031854,171,8,1,8,8,1,6
0.75249097,154,4,5,0,-2,10,8
0.752950086,199,30,15,16,21,19,27
0.753409202,154,2,5,12,8,9,3
0.753868318,172,9,-5,10,12,12,1
0.754327434,172,-3,2,1,-4,9,-1
0.75478655,178,11,1,12,6,5,6
0.755245665,174,19,4,14,3,8,17
0.755704781,194,25,18,15,27,27,13
0.756163897,174,2,4,6,-2,4,-1
0.756623013,155,13,15,16,5,19,12
0.757082129,124,8,-2,4,8,0,-11
0.757541245,162,12,16,15,9,12,16
0.758000361,162,1,5,0,7,13,-2
0.758459477,204,24,19,14,25,22,25
0.758918593,163,4,14,8,20,3,2
0.759377709,157,4,9,14,15,9,6
0.759836824,134,-18,-18,-13,-17,-7,-15
0.76029594,170,5,7,21,6,5,11
0.760755056,157,15,10,-1,2,6,11
0.761214172,177,16,13,6,12,11,22
0.761673288,176,12,13,11,4,9,10
0.762132404,143,6,15,12,16,3,5
0.76259152,187,13,26,12,27,9,11
0.763050636,162,3,2,5,15,8,0
0.763509752,179,14,8,9,25,17,23
0.763968868,171,8,14,11,21,12,6
0.764427984,152,8,12,11,14,0,15
0.764887099,161,0,8,19,6,5,9
0.765346215,194,12,26,16,20,18,17
0.765805331,153,8,4,-5,3,1,4
0.766264447,174,17,3,15,-1,6,12
0.766723563,162,-1,6,15,3,7,-1
0.767182679,150,0,1,0,10,-1,-7
0.767641795,168,20,15,22,18,25,25
0.768100911,181,14,17,30,24,22,17
0.768560027,153,7,20,24,14,11,22
0.769019143,161,13,18,3,11,12,5
0.769478259,164,-2,-7,-10,-8,-6,-7
0.769937374,168,20,27,13,15,23,23
0.77039649,151,-10,-8,-5,-8,-17,-17
0.770855606,185,-2,0,7,6,10,3
0.771314722,234,23,25,26,8,2,20
0.771773838,241,18,24,30,29,26,27
0.772232954,229,6,7,3,12,13,14
0.77269207,245,13,22,19,12,25,21
0.773151186,301,1,12,-6,7,8,4
0.773610302,323,15,20,14,18,21,21
0.774069418,349,7,5,14,15,15,6
0.774528533,363,18,13,3,12,11,7
0.774987649,369,5,7,1,7,13,0
0.775446765,359,-5,-3,-11,-3,-14,-10
0.775905881,356,0,16,7,6,0,18
0.776364997,355,7,1,7,6,7,14
0.776824113,342,-2,-5,-11,-7,-6,-2
0.777283229,316,16,13,17,14,14,14
0.777742345,322,11,-2,-3,0,10,-4
0.778201461,301,-9,-15,-8,-9,-11,-20
0.778660577,289,14,5,9,14,8,21
0.779119693,341,12,15,21,17,17,12
0.779578808,281,-11,-10,-10,-14,-10,-2
0.780037924,285,9,-7,4,-5,13,-2
0.78049704,242,13,1,8,0,-7,-4
0.780956156,237,2,4,0,0,-2,11
0.781415272,228,20,22,16,21,16,20
0.781874388,176,6,13,7,5,2,15
0.782333504,169,4,3,8,9,8,7
0.78279262,144,18,14,18,19,15,10
0.783251736,158,14,4,0,1,8,-3
0.783710852,169,20,8,15,16,6,13
0.784169968,158,14,16,6,14,12,8
0.784629083,135,-4,6,7,13,-6,0
0.785088199,132,1,0,0,2,3,7
0.785547315,159,28,34,34,26,28,32
0.786006431,159,18,22,21,20,22,17
0.786465547,147,-9,4,-6,-14,-1,7
0.786924663,155,12,16,19,12,19,21
0.787383779,146,16,10,24,16,19,25
0.787842895,166,16,25,22,16,26,17
0.788302011,176,20,21,27,32,25,27
0.788761127,146,1,7,3,3,4,5
0.789220242,141,17,19,39,19,25,14
0.789679358,168,-1,24,12,9,9,0
0.790138474,152,5,8,5,15,13,10
0.79059759,189,18,21,21,16,8,14
0.791056706,185,3,7,0,8,7,7
0.791515822,171,-11,-16,-19,-11,-12,-19
0.791974938,179,2,16,15,13,5,10
0.792434054,191,14,20,28,17,9,18
0.79289317,187,10,21,7,16,12,17
0.793352286,174,-14,-13,-11,-16,-10,-6
0.793811402,194,10,13,11,10,18,16
0.794270517,197,-4,-2,-8,0,-5,0
0.794729633,175,0,-8,4,-2,-5,-4
0.795188749,187,0,2,9,4,9,-2
0.795647865,188,-4,-1,5,-3,-3,-3
0.796106981,165,-2,7,4,2,4,3
0.796566097,167,5,12,-4,7,-2,11
0.797025213,178,17,23,26,13,17,20
0.797484329,144,-13,-9,-4,-11,-6,-6
0.797943445,149,-3,9,3,-1,3,13
0.798402561,170,2,11,5,10,6,19
0.798861677,152,13,8,7,5,9,11
0.799320792,149,4,1,5,8,-1,2
0.799779908,150,13,8,9,4,15,9
0.800239024,152,4,-1,7,-7,1,7
0.80069814,157,13,10,15,9,6,8
0.801157256,151,8,16,11,11,20,16
0.801616372,149,-5,-1,-4,-2,-7,0
0.802075488,185,17,21,19,15,23,26
0.802534604,106,-2,-3,-13,-6,-14,-7
0.80299372,132,2,-2,1,5,-2,3
0.803452836,137,0,5,7,0,4,0
0.803911951,132,-2,-1,-3,2,14,6
0.804371067,149,9,11,16,14,20,12
0.804830183,151,-3,-1,-1,4,-5,-5
0.805289299,146,12,5,8,17,6,7
0.805748415,149,16,15,20,8,17,22
0.806207531,139,11,11,8,18,19,8
0.806666647,153,10,24,17,10,3,19
0.807125763,133,16,15,22,8,13,16
0.807584879,164,7,9,13,-2,13,18
0.808043995,143,3,-7,0,-14,-9,-13
0.808503111,125,-8,-6,-2,-8,-11,-13
0.808962226,147,8,6,0,5,11,6
0.809421342,166,15,16,13,6,27,12
0.809880458,151,-2,-6,-3,-7,0,-5
0.810339574,132,-3,-5,0,2,-5,3
0.81079869,176,15,13,9,17,21,16
0.811257806,165,-5,18,-4,8,4,-3
0.811716922,163,2,3,5,8,2,-8
0.812176038,178,8,10,8,-9,3,12
0.812635154,213,20,16,10,17,15,14
0.81309427,196,5,2,1,6,8,3
0.813553386,196,-6,-11,1,-1,2,-9
0.814012501,193,11,11,18,8,15,16
0.814471617,183,18,16,25,17,7,2
0.814930733,195,2,-4,-5,7,4,-1
0.815389849,195,16,13,18,7,20,14
0.815848965,160,10,13,14,14,9,17
0.816308081,165,-1,-9,-10,-5,-5,-4
0.816767197,182,20,6,4,-1,2,4
0.817226313,181,-10,-3,-6,0,-1,-7
0.817685429,182,17,16,20,25,15,26
0.818144545,161,20,4,11,5,15,15
0.81860366,163,-2,2,8,2,0,4
0.819062776,124,5,-2,2,2,7,-3
0.819521892,156,7,9,15,5,15,6
0.819981008,149,25,22,29,33,18,35
0.820440124,155,14,15,25,17,22,12
0.82089924,152,9,4,14,22,18,13
0.821358356,132,1,4,14,7,6,5
0.821817472,137,-2,-6,-5,-4,-6,-2
0.822276588,176,29,19,25,25,22,26
0.822735704,147,0,-1,-1,-13,1,-4
0.82319482,157,7,17,13,16,9,5
0.823653935,149,16,15,13,14,23,14
0.824113051,150,3,1,7,4,-1,13
0.824572167,161,6,15,20,17,16,23
0.825031283,143,-5,4,11,2,8,9
0.825490399,159,17,10,5,15,6,12
0.825949515,166,26,28,30,19,29,21
0.826408631,154,5,15,-1,3,11,6
0.826867747,141,-1,-10,-10,-3,-13,-2
0.827326863,156,0,12,5,4,13,2
0.827785979,131,4,9,13,3,18,5
0.828245094,141,5,6,7,8,14,18
0.82870421,168,13,14,20,7,10,11
0.829163326,151,15,6,16,16,10,5
0.829622442,176,13,12,27,18,20,10
0.830081558,137,12,9,6,13,15,10
0.830540674,139,-6,-7,-9,-9,-7,0
0.83099979,143,0,-5,4,-1,-1,6
0.831458906,167,4,2,6,3,10,9
0.831918022,140,-17,-13,-7,0,-3,-8
0.832377138,187,19,11,13,23,17,22
0.832836254,166,14,7,12,15,-1,7
0.833295369,150,4,4,2,-3,6,-2
0.833754485,144,4,11,4,5,7,-1
0.834213601,162,11,6,5,16,16,14
0.834672717,153,14,14,20,27,22,13
0.835131833,136,7,9,4,10,11,12
0.835590949,166,20,21,19,11,7,12
0.836050065,149,-5,7,-8,-7,-1,-1
0.836509181,150,2,10,12,2,8,2
0.836968297,154,-3,0,-4,-2,-5,-12
0.837427413,159,17,15,18,24,26,14
0.837886529,171,14,10,8,9,14,12
0.838345644,182,18,10,12,13,12,20
0.83880476,138,18,18,12,24,22,14
0.839263876,170,9,11,5,2,3,6
0.839722992,149,6,21,15,15,12,16
0.840182108,162,19,12,11,15,24,6
0.840641224,152,4,9,13,7,17,7
0.84110034,167,7,7,12,5,11,5
0.841559456,125,-17,-19,-14,-2,-4,-14
0.842018572,146,8,10,9,7,7,20
0.842477688,149,6,16,-1,3,3,4
0.842936803,169,15,4,16,14,22,15
0.843395919,159,11,17,10,14,17,13
0.843855035,175,13,17,11,6,8,14
0.844314151,196,17,16,10,17,10,13
0.844773267,179,14,19,15,6,6,13
0.845232383,186,4,14,13,11,7,9
0.845691499,182,10,16,11,22,21,15
0.846150615,197,12,9,11,8,9,3
0.846609731,175,3,3,2,1,3,5
0.847068847,205,20,19,23,28,19,20
0.847527963,168,0,-5,-13,-12,-8,0
0.847987078,179,8,4,6,-3,-6,4
0.848446194,168,13,9,8,9,11,6
0.84890531,161,-2,-7,-18,5,3,-4
0.849364426,155,-3,-1,2,-7,-2,-10
0.849823542,178,9,11,3,3,12,22
0.850282658,140,9,9,3,9,1,6
0.850741774,147,4,20,8,5,12,13
0.85120089,163,7,6,2,14,9,-2
0.851660006,175,26,21,16,27,17,24
0.852119122,165,11,18,8,14,18,13
0.852578238,149,15,20,13,18,16,15
0.853037353,144,3,-2,5,12,0,-3
0.853496469,151,6,10,12,9,20,4
0.853955585,119,8,2,13,13,5,11
0.854414701,148,9,13,13,15,9,13
0.854873817,159,12,15,22,9,16,14
0.855332933,158,8,8,13,6,4,1
0.855792049,154,20,19,19,24,22,23
0.856251165,152,6,7,6,-2,-6,-2
0.856710281,159,10,9,18,15,19,7
0.857169397,124,-5,4,1,-2,-8,2
0.857628512,153,1,11,-8,-5,2,-2
0.858087628,174,27,27,21,19,21,19
0.858546744,160,23,16,17,12,4,18
0.85900586,169,12,6,19,6,6,20
0.859464976,146,9,12,12,6,6,13
0.859924092,146,11,8,14,10,4,20
0.860383208,146,4,5,6,6,0,-2
0.860842324,155,15,9,18,3,18,8
0.86130144,166,10,17,12,11,6,17
0.861760556,151,7,1,2,2,1,4
0.862219672,133,0,10,2,14,2,1
0.862678787,152,22,17,8,13,13,18
0.863137903,154,1,1,6,9,18,10
0.863597019,145,0,-7,6,2,-1,7
0.864056135,119,-11,-4,-4,4,-12,-6
0.864515251,133,-5,-8,0,-8,-5,-9
0.864974367,164,11,25,15,21,22,19
0.865433483,143,1,-7,3,6,1,4
0.865892599,153,6,3,7,0,10,9
0.866351715,157,-2,6,8,11,4,8
0.866810831,138,-4,-13,-7,-10,-9,-2
0.867269947,170,-3,0,3,2,-3,0
0.867729062,139,11,11,20,9,5,-2
0.868188178,178,24,37,23,30,20,23
